sector,company,url,board_provider,detail_ats,skip_scrape_do,bucket
"Ecommerece","Designer Brands","https://www.designerbrands.com/careers",none,none,true,enrich_free_or_skip
"Ecommerece","Francesca's","https://www.francescas.com/jobs",none,careerhtml,true,enrich_free_or_skip
"Ecommerece","RH (Restoration Hardware)","https://jobs.rh.com/",none,none,true,enrich_free_or_skip
"Ecommerece","At Home","https://www.athome.com/careers",none,none,true,enrich_free_or_skip
"Ecommerece","Academy Sports + Outdoors","https://careers.academy.com/",none,none,true,enrich_free_or_skip
"Ecommerece","Citi Trends","https://www.cititrends.com/careers",none,none,true,enrich_free_or_skip
"Ecommerece","Genesco","https://jobs.genesco.com/",none,none,true,enrich_free_or_skip
"Telecommunications","AT&T Inc.","https://www.att.jobs/",none,none,true,enrich_free_or_skip
"Telecommunications","Verizon Communications Inc.","https://www.verizon.com/about/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Comcast Corporation","https://jobs.comcast.com/",phenom,none,true,free_board
"Telecommunications","Charter Communications  Inc.","https://jobs.spectrum.com/",phenom,none,true,free_board
"Telecommunications","T-Mobile US  Inc.","https://www.t-mobile.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","CenturyLink  Inc. (now Lumen Technologies)","https://jobs.lumen.com/",phenom,none,true,free_board
"Telecommunications","DISH Network Corporation","https://careers.dish.com/",phenom,none,true,free_board
"Telecommunications","Cox Communications  Inc.","https://jobs.coxenterprises.com/category/cox-communications-jobs/1645/8063/1",phenom,none,true,free_board
"Telecommunications","Frontier Communications Corporation","https://www.frontier.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","Altice USA  Inc.","https://alticeusacareers.com/",none,none,true,enrich_free_or_skip
"Telecommunications","Windstream Holdings  Inc.","https://www.windstream.com/about/careers",none,none,true,enrich_free_or_skip
"Telecommunications","Cable One  Inc. (now Sparklight)","https://www.sparklight.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","Consolidated Communications Holdings  Inc.","https://www.consolidated.com/about-us/careers",none,none,true,enrich_free_or_skip
"Telecommunications","TDS Telecommunications LLC","https://tdstelecom.com/careers.html",none,none,true,enrich_free_or_skip
"Telecommunications","Vonage Holdings Corp.","https://careers.vonage.com/",phenom,none,true,free_board
"Telecommunications","Cincinnati Bell Inc.","https://www.cincinnatibell.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","WOW! Internet  Cable & Phone","https://jobs.wowway.com/",phenom,none,true,free_board
"Telecommunications","Liberty Broadband Corporation","https://jobs.libertyglobal.com/",phenom,none,true,free_board
"Telecommunications","Lumos Networks Corp.","https://www.lumosnetworks.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Alaska Communications Systems Group  Inc.","https://www.alaskacommunications.com/Careers",none,none,true,enrich_free_or_skip
"Telecommunications","Shentel (Shenandoah Telecommunications Company)","https://careers.shentel.com/",phenom,none,true,free_board
"Telecommunications","Uniti Group Inc.","https://www.uniti.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","Liberty Latin America Ltd.","https://www.lla.com/careers",none,none,true,enrich_free_or_skip
"Telecommunications","United States Cellular Corporation","https://www.uscellular.jobs/",none,none,true,enrich_free_or_skip
"Telecommunications","Hawaiian Telcom Holdco  Inc.","https://www.hawaiiantel.com/about-us/careers.html",none,none,true,enrich_free_or_skip
"Telecommunications","Cable & Wireless Communications Limited (C&W Communications)","https://careers.libertylatinamerica.com/careers",phenom,none,true,free_board
"Telecommunications","GTT Communications  Inc.","https://www.gtt.net/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Midco (Midcontinent Communications)","https://www.midco.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Blue Stream Fiber","https://bluestreamfiber.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Lingo Communications","https://www.lingotalk.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Wave Broadband","https://www.wavebroadband.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","MetroNet  Inc.","https://careers.metronetinc.com/",phenom,none,true,free_board
"Telecommunications","Ziply Fiber","https://www.ziplyfiber.com/about-us/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Segra","https://www.segra.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Otelco Inc.","https://www.otelco.com/careers/",none,none,true,enrich_free_or_skip
"Telecommunications","Fidelity Communications Co.","https://www.fidelitycommunications.com/careers/",none,none,true,enrich_free_or_skip
"Retail","The Kroger Co.","https://jobs.kroger.com/",phenom,none,true,free_board
"Retail","Target Corporation","https://corporate.target.com/careers/",none,none,true,enrich_free_or_skip
"Retail","Albertsons Companies  Inc.","https://www.albertsonscompanies.com/careers.html",none,none,true,enrich_free_or_skip
"Retail","Rite Aid Corporation","https://careers.info.riteaid.com/",phenom,none,true,free_board
"Retail","McDonald's Corporation","https://careers.mcdonalds.com/us",phenom,none,true,free_board
"Retail","7-Eleven  Inc.","https://careers.7-eleven.com/careers/home",phenom,none,true,free_board
"Retail","Apple Inc.","https://jobs.apple.com/us/search",none,none,true,enrich_free_or_skip
"Retail","Publix Super Markets  Inc.","https://jobs.publix.com/",phenom,none,true,free_board
"Retail","Bed Bath & Beyond Inc.","https://jobs.bedbathandbeyond.com/",phenom,none,true,free_board
"Retail","Kohl's Corporation","https://corporate.kohls.com/careers",none,none,true,enrich_free_or_skip
"Retail","JCPenney","https://jobs.jcp.com/",phenom,none,true,free_board
"Retail","Gap Inc.","https://corporate.gapinc.com/en-us/careers",none,none,true,enrich_free_or_skip
"Retail","Foot Locker  Inc.","https://www.sneakerjobs.com/",phenom,none,true,free_board
"Retail","O'Reilly Automotive  Inc.","https://corporate.oreillyauto.com/onlineapplication/careerpage",none,none,true,enrich_free_or_skip
"Retail","Tractor Supply Company","https://careers.tractorsupply.com/",phenom,none,true,free_board
"Manufacturing","General Motors Company","https://search-careers.gm.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Ford Motor Company","https://corporate.ford.com/careers.html",none,none,true,enrich_free_or_skip
"Manufacturing","General Electric Company","https://jobs.gecareers.com/global/en",none,none,true,enrich_free_or_skip
"Manufacturing","Boeing Company","https://jobs.boeing.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Lockheed Martin Corporation","https://www.lockheedmartinjobs.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Honeywell International Inc.","https://www.honeywell.com/us/en/careers",none,none,true,enrich_free_or_skip
"Manufacturing","Texas Instruments Incorporated","https://careers.ti.com/",none,none,true,enrich_free_or_skip
"Manufacturing","3M Company","https://www.3m.com/3M/en_US/careers-us/",none,none,true,enrich_free_or_skip
"Manufacturing","United Technologies Corporation","https://www.utc.com/en/Careers",none,none,true,enrich_free_or_skip
"Manufacturing","Emerson Electric Co.","https://www.emerson.com/en-us/careers",none,none,true,enrich_free_or_skip
"Manufacturing","Eaton Corporation plc","https://www.eaton.com/us/en-us/company/careers.html",none,none,true,enrich_free_or_skip
"Manufacturing","Cummins Inc.","https://careers.cummins.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Micron Technology  Inc.","https://www.micron.com/about/careers",none,none,true,enrich_free_or_skip
"Manufacturing","Applied Materials  Inc.","https://www.appliedmaterials.com/company/careers",none,none,true,enrich_free_or_skip
"Manufacturing","Illinois Tool Works Inc.","https://careers.itw.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Deere & Company","https://www.deere.com/en/our-company/john-deere-careers/",none,none,true,enrich_free_or_skip
"Manufacturing","Corning Incorporated","https://www.corning.com/worldwide/en/careers.html",none,none,true,enrich_free_or_skip
"Manufacturing","Parker-Hannifin Corporation","https://careers.parker.com/",none,none,true,enrich_free_or_skip
"Manufacturing","Northrop Grumman Corporation","https://www.northropgrumman.com/careers/",none,none,true,enrich_free_or_skip
"Manufacturing","Baker Hughes Company","https://jobs.bakerhughes.com/global/en",none,none,true,enrich_free_or_skip
"Energy","Exxon Mobil Corporation","https://corporate.exxonmobil.com/Careers",none,none,true,enrich_free_or_skip
"Energy","Chevron Corporation","https://www.chevron.com/careers",none,none,true,enrich_free_or_skip
"Energy","ConocoPhillips","https://careers.conocophillips.com/",phenom,none,true,free_board
"Energy","Phillips 66","https://www.phillips66.com/careers",none,none,true,enrich_free_or_skip
"Energy","Valero Energy Corporation","https://www.valero.com/en-us/careers",none,none,true,enrich_free_or_skip
"Energy","Marathon Petroleum Corporation","https://www.marathonpetroleum.com/Careers/",none,none,true,enrich_free_or_skip
"Energy","Berkshire Hathaway Energy","https://www.berkshirehathawayenergyco.com/careers/",none,none,true,enrich_free_or_skip
"Energy","NextEra Energy  Inc.","https://www.nexteraenergy.com/careers/",none,none,true,enrich_free_or_skip
"Energy","Duke Energy Corporation","https://www.duke-energy.com/our-company/careers",none,none,true,enrich_free_or_skip
"Energy","Dominion Energy  Inc.","https://careers.dominionenergy.com/",phenom,none,true,free_board
"Energy","Exelon Corporation","https://www.exeloncorp.com/careers",none,none,true,enrich_free_or_skip
"Energy","Enterprise Products Partners L.P.","https://careers.enterpriseproducts.com/",phenom,none,true,free_board
"Energy","Occidental Petroleum Corporation","https://www.oxy.com/careers/Pages/default.aspx",none,none,true,enrich_free_or_skip
"Energy","American Electric Power Company  Inc.","https://www.aep.com/careers/",none,none,true,enrich_free_or_skip
"Energy","Williams Companies  Inc.","https://www.williams.com/careers/",none,none,true,enrich_free_or_skip
"Energy","EOG Resources  Inc.","https://www.eogresources.com/careers/",none,none,true,enrich_free_or_skip
"Energy","Kinder Morgan  Inc.","https://www.kindermorgan.com/about/careers/",none,none,true,enrich_free_or_skip
"Energy","Con Edison  Inc.","https://careers.coned.com/",phenom,none,true,free_board
"Energy","Schlumberger Limited","https://careers.slb.com/",phenom,none,true,free_board
"Energy","National Grid plc","https://www.nationalgrid.com/careers",none,none,true,enrich_free_or_skip
"Energy","Southern Company","https://www.southerncompany.com/careers.html",none,none,true,enrich_free_or_skip
"Energy","Cheniere Energy  Inc.","https://cheniere.hua.hrsmart.com/hr/ats/JobSearch/index",none,none,true,enrich_free_or_skip
"Energy","Devon Energy Corporation","https://www.devonenergy.com/careers",none,none,true,enrich_free_or_skip
"Energy","EQT Corporation","https://www.eqt.com/careers",none,none,true,enrich_free_or_skip
"Energy","ONEOK  Inc.","https://www.oneok.com/careers",none,none,true,enrich_free_or_skip
"Media and Entertainment","Walt Disney Company","https://jobs.disneycareers.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","AT&T Inc. (WarnerMedia)","https://www.warnermediacareers.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","ViacomCBS Inc.","https://viacomcbs.careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","NBCUniversal Media  LLC","https://www.nbcunicareers.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Sony Corporation of America","https://www.sonypicturesjobs.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Fox Corporation","https://www.foxcareers.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Discovery  Inc.","https://corporate.discovery.com/careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","The New York Times Company","https://nytimes.wd5.myworkdayjobs.com/NYT",workday,none,true,free_board
"Media and Entertainment","Warner Music Group","https://www.wmg.com/careers",none,none,true,enrich_free_or_skip
"Media and Entertainment","CBS Corporation","https://cbscorporation.jobs/",none,none,true,enrich_free_or_skip
"Media and Entertainment","The Walt Disney Studios","https://www.waltdisneystudios.com/careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","ESPN","https://jobs.espncareers.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Univision Communications Inc.","https://corporate.univision.com/corporate/careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Hearst Corporation","https://www.hearst.com/careers",none,none,true,enrich_free_or_skip
"Media and Entertainment","AMC Networks Inc.","https://www.amcnetworks.com/careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Hulu  LLC","https://careers.hulu.com/",none,none,true,enrich_free_or_skip
"Media and Entertainment","BuzzFeed  Inc.","https://www.buzzfeed.com/about/jobs",none,careerhtml,true,enrich_free_or_skip
"Media and Entertainment","Lions Gate Entertainment Corp.","https://jobs.jobvite.com/lionsgate",none,none,true,enrich_free_or_skip
"Media and Entertainment","Time Warner Inc.","https://www.timewarner.com/careers/",none,none,true,enrich_free_or_skip
"Media and Entertainment","Meredith Corporation","https://meredith.wd5.myworkdayjobs.com/EXT",workday,none,true,free_board
"Media and Entertainment","Bloomberg L.P.","https://careers.bloomberg.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Delta Air Lines","https://www.deltajobs.net/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","United Airlines","https://jobs.united.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","American Airlines","https://jobs.aa.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Southwest Airlines","https://careers.southwestair.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","FedEx Corporation","https://careers.fedex.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","UPS (United Parcel Service)","https://www.jobs-ups.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Alaska Airlines","https://careers.alaskaair.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","JetBlue Airways","https://careers.jetblue.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","DHL","https://www.dpdhl.jobs/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Spirit Airlines","https://careers.spirit.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Atlas Air Worldwide","https://www.atlasair.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Air Transport Services Group (ATSG)","https://www.airtransportjobs.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","SkyWest Airlines","https://www.skywest.com/skywest-airline-jobs/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Hawaiian Airlines","https://www.hawaiianairlines.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Allegiant Air","https://careers.allegiantair.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Republic Airways","https://rjetcareers.jobs/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Endeavor Air","https://www.endeavorair.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Frontier Airlines","https://flyfrontiercareers.silkroad.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Kalitta Air","https://www.kalittaair.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","XPO Logistics","https://jobs.xpo.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Ryder System  Inc.","https://ryder.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","J.B. Hunt Transport Services  Inc.","https://www.jbhunt.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Schneider National  Inc.","https://schneiderjobs.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Werner Enterprises","https://careers.werner.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Swift Transportation Company","https://drive4swift.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Landstar System  Inc.","https://www.landstar.com/landstar-careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","YRC Worldwide Inc.","https://careers.yrcw.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Old Dominion Freight Line  Inc.","https://www.odfl.com/Home/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Matson  Inc.","https://matson.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Expeditors International of Washington  Inc.","https://www.expeditors.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","C.H. Robinson Worldwide  Inc.","https://www.chrobinson.com/en-us/about-us/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Air Methods Corporation","https://www.airmethods.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Union Pacific Railroad","https://up.jobs/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Norfolk Southern Corporation","https://nscorp.com/content/nscorp/en/careers.html",none,none,true,enrich_free_or_skip
"Aviation & Transportation","CSX Corporation","https://www.csx.com/index.cfm/about-us/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","BNSF Railway","https://jobs.bnsf.com/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Canadian National Railway Company","https://jobs.cn.ca/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Canadian Pacific Railway Limited","https://www.cpr.ca/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Kansas City Southern Railway","https://www.kcsouthern.com/en/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Alaska Marine Lines","https://www.lynden.com/aml/employment.html",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Crowley Maritime Corporation","https://www.crowley.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","American President Lines (APL)","https://www.apl.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","TOTE Maritime","https://www.toteinc.com/careers/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Maersk Line","https://www.maersk.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Hapag-Lloyd AG","https://www.hapag-lloyd.com/en/career.html",none,none,true,enrich_free_or_skip
"Aviation & Transportation","OOCL (Orient Overseas Container Line)","https://www.oocl.com/eng/about/oocl/careeropportunities/",none,none,true,enrich_free_or_skip
"Aviation & Transportation","CMA CGM Group","https://www.cma-cgm.com/careers",none,none,true,enrich_free_or_skip
"Aviation & Transportation","Evergreen Line","https://www.evergreen-line.com/employment.html",none,none,true,enrich_free_or_skip
